Date,IGV,IYR,IYT,SMH,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2023-03-07,57.119712829589844,79.09185791015625,55.98453903198242,118.42083740234375,88.39273834228516,38.29826354980469,38.497005462646484,33.26662826538086,97.28114318847656,67.95433044433594,66.0462875366211,29.64822006225586,120.36968994140625,69.68550872802734,62.92620086669922
2023-03-08,57.251705169677734,80.0218276977539,56.299442291259766,121.51861572265625,88.28661346435547,38.486019134521484,38.10206985473633,33.14338302612305,97.50971221923828,68.51628875732422,66.15634155273438,29.87460708618164,119.72535705566406,69.55902099609375,62.87826919555664
2023-03-09,55.959800720214844,78.16190338134766,55.14802169799805,119.19034576416016,86.1445541381836,37.49559020996094,37.56351852416992,31.797168731689453,96.07167053222656,67.5340805053711,65.54183959960938,29.634634017944336,118.512451171875,67.90032958984375,61.72805404663086
2023-03-10,54.44591522216797,75.5930404663086,54.092742919921875,117.26162719726562,84.81301879882812,36.697608947753906,37.08332061767578,31.2188663482666,94.28128814697266,66.34658813476562,65.22083282470703,29.16826820373535,117.64068603515625,67.22418212890625,60.31904220581055
2023-03-13,54.777889251708984,76.6426773071289,53.239402770996094,117.18270874023438,84.67794799804688,36.322086334228516,36.32936096191406,29.986419677734375,93.74797058105469,66.70822143554688,65.55101776123047,29.616519927978516,118.73987579345703,67.3652572631836,58.91961669921875
2023-03-14,56.01579666137695,77.40691375732422,53.32353591918945,120.68989562988281,86.68489837646484,36.78679275512695,36.68838882446289,30.593164443969727,94.73843383789062,68.24752807617188,66.14717864990234,30.005905151367188,119.80115509033203,68.50835418701172,59.00588607788086
2023-03-15,55.90580368041992,77.268798828125,52.590362548828125,119.33338928222656,87.45679473876953,35.59452438354492,34.71821212768555,29.777849197387695,92.40518951416016,68.28663635253906,66.57823181152344,30.413415908813477,119.6969223022461,68.40621185302734,58.775840759277344
2023-03-16,57.43769073486328,77.28720092773438,53.443729400634766,124.10830688476562,89.56988525390625,36.00289535522461,35.095191955566406,30.346670150756836,93.5956039428711,70.20223236083984,66.62411499023438,30.617172241210938,120.8150405883789,69.6417236328125,59.40845489501953
2023-03-17,57.22170639038086,75.55619812011719,52.79469680786133,123.47692108154297,88.788330078125,35.444313049316406,34.543182373046875,29.37019157409668,92.06234741210938,70.10447692871094,66.13800811767578,30.32286262512207,119.26102447509766,68.75157928466797,58.0857048034668
2023-03-20,57.25370407104492,76.4124984741211,52.61921691894531,124.71996307373047,89.3962173461914,36.17363739013672,35.23472213745117,29.696983337402344,93.28154754638672,70.29352569580078,67.05499267578125,30.560043334960938,120.77261352539062,69.04918670654297,58.29248809814453
2023-03-21,58.30362319946289,75.97975158691406,53.46054458618164,125.11458587646484,91.2777328491211,36.6120719909668,36.45456314086914,30.44965362548828,94.36209869384766,70.86161804199219,66.99969482421875,29.944284439086914,121.50505828857422,70.95691680908203,59.37929153442383
2023-03-22,57.12171173095703,73.33721923828125,52.33076477050781,124.310546875,89.58917236328125,35.961483001708984,35.67913818359375,29.744619369506836,92.55481719970703,70.15638732910156,66.3822250366211,29.355886459350586,119.66913604736328,69.3760986328125,58.340576171875
2023-03-23,57.993648529052734,72.90292358398438,52.00841522216797,127.6155014038086,91.0172119140625,35.91905212402344,35.184837341308594,29.544544219970703,92.28704833984375,71.2975082397461,66.12418365478516,29.054847717285156,119.44082641601562,69.30290985107422,57.64811706542969
2023-03-24,58.1976318359375,74.7178726196289,52.14353942871094,125.5979995727539,91.30084228515625,36.21134567260742,35.320892333984375,29.52548599243164,92.66957092285156,71.48361206054688,67.24853515625,29.962522506713867,121.09603118896484,69.07847595214844,57.90778732299805
2023-03-27,58.25162887573242,74.61601257324219,52.83115768432617,124.13296508789062,90.91363525390625,36.48006820678711,36.073638916015625,29.935169219970703,93.44412994384766,70.93019104003906,67.60794067382812,29.999013900756836,121.59068298339844,69.21995544433594,58.10014343261719
2023-03-28,58.03164291381836,74.37525939941406,53.02176284790039,123.26972961425781,90.10051727294922,36.65449905395508,36.63142013549805,29.925642013549805,93.9222412109375,70.59716033935547,67.72775268554688,30.081119537353516,120.85822296142578,69.13700866699219,58.6098747253418
2023-03-29,59.06156921386719,76.04202270507812,53.827613830566406,127.107421875,91.32018280029297,37.163658142089844,37.139312744140625,30.363903045654297,95.28966522216797,72.07620239257812,68.1056137084961,30.519001007080078,121.19115447998047,70.44950866699219,58.86955261230469
2023-03-30,59.45753860473633,76.99578857421875,53.979618072509766,128.9276123046875,91.67835235595703,37.418235778808594,37.302555084228516,30.297212600708008,95.490478515625,72.91368865966797,68.29913330078125,30.65126609802246,121.8475341796875,71.06426239013672,59.427371978759766
